,names,names_country,split
12087,Timkachev,Russian,train
12088,Timkaev,Russian,test
12089,Timkin,Russian,train
12090,Timkov,Russian,train
12091,Timlin,Russian,train
12092,Timonin,Russian,train
12093,Timonkin,Russian,train
12094,Timonnikov,Russian,train
12095,Timonov,Russian,train
12096,Tkachuk,Russian,test
12097,Tobias,Russian,train
12098,Tobiash,Russian,valid
12099,Tobolev,Russian,train
12100,Tobolin,Russian,train
12101,Tobolkin,Russian,valid
12102,Tobulinsky,Russian,train
12103,Todorov,Russian,test
12104,Todorovsky,Russian,train
12105,Todorsky,Russian,test
12106,Todriya,Russian,train
12107,Togoev,Russian,train
12108,Togulev,Russian,train
12109,Togunov,Russian,valid
12110,Toguzov,Russian,valid
12111,Toichkin,Russian,train
12112,Toidze,Russian,train
12113,Toien,Russian,train
12114,Toka,Russian,test
12115,Tokaev,Russian,train
12116,Tokar,Russian,train
12117,Tokarchuk,Russian,train
12118,Tokarenko,Russian,train
12119,Tokarev,Russian,train
12120,Tokarovsky,Russian,train
12121,Tokarsky,Russian,test
12122,Tokin,Russian,train
12123,Tokmachev,Russian,test
12124,Tokmagambetov,Russian,test
12125,Tokmakov,Russian,train
12126,Tokombaev,Russian,train
12127,Tokovoi,Russian,train
12128,Toktahunov,Russian,train
12129,Toktakhunov,Russian,train
12130,Tokunov,Russian,train
12131,Tolboev,Russian,valid
12132,Tolbuhin,Russian,train
12133,Tolvinsky,Russian,train
12134,Tomaev,Russian,train
12135,Toman,Russian,test
12136,Tomanov,Russian,train
12137,Tomas,Russian,train
12138,Tomashenko,Russian,train
12139,Tomashev,Russian,train
12140,Tomashevsky,Russian,train
12141,Tomashov,Russian,train
12142,Tomashpolsky,Russian,train
12143,Tomashuk,Russian,train
12144,Tomeev,Russian,train
12145,Tomjevsky,Russian,train
12146,Tovarovsky,Russian,train
12147,Tovbich,Russian,train
12148,Tovbin,Russian,valid
12149,Tovkan,Russian,train
12150,Tovma,Russian,train
12151,Tovstoles,Russian,train
12152,Tovstolit,Russian,train
12153,Tovstolujsky,Russian,train
12154,Tovstonogov,Russian,train
12155,Tovstuha,Russian,train
12156,Tovstukha,Russian,valid
12157,Tovstyh,Russian,train
12158,Tovstykh,Russian,train
12159,Tovstyko,Russian,test
12160,Tovuu,Russian,train
12161,Troeglazov,Russian,valid
12162,Troekurov,Russian,valid
12163,Troepolsky,Russian,valid
12164,Troilin,Russian,train
12165,Troinin,Russian,test
12166,Troinitsky,Russian,train
12167,Troitsky,Russian,valid
12168,Tromonin,Russian,train
12169,Tron,Russian,train
12170,Tronin,Russian,train
12171,Tronko,Russian,train
12172,Tronye,Russian,valid
12173,Tropin,Russian,test
12174,Tropinin,Russian,train
12175,Tropinov,Russian,train
12176,Tropinsky,Russian,valid
12177,Tropko,Russian,train
12178,Tropp,Russian,train
12179,Truchanow,Russian,train
12180,Truhachev,Russian,test
12181,Truhanov,Russian,test
12182,Truhanovsky,Russian,train
12183,Truhin,Russian,valid
12184,Truhnin,Russian,train
12185,Trukhachev,Russian,train
12186,Trukhanov,Russian,train
12187,Trukhanovsky,Russian,test
12188,Trukhin,Russian,train
12189,Trukhnin,Russian,train
12190,Tsagadaev,Russian,train
12191,Tsagareli,Russian,train
12192,Tsagolov,Russian,train
12193,Tsagunov,Russian,train
12194,Tsah,Russian,valid
12195,Tsahilov,Russian,train
12196,Tsai,Russian,valid
12197,Tsaizer,Russian,valid
12198,Tsakh,Russian,train
12199,Tsakhilov,Russian,train
12200,Tsakul,Russian,train
12201,Tsakunov,Russian,train
12202,Tsalaban,Russian,train
12203,Tsaliev,Russian,test
12204,Tsalikov,Russian,train
12205,Tsalko,Russian,train
12206,Tsallagov,Russian,train
12207,Tsalyhin,Russian,test
12208,Tsalykhin,Russian,train
12209,Tsanava,Russian,train
12210,Tsander,Russian,test
12211,TsannKaySi,Russian,train
12212,Tsapaev,Russian,train
12213,Tsapelik,Russian,train
12214,Tsapenko,Russian,train
12215,Tsapin,Russian,train
12216,Tsapko,Russian,train
12217,Tsaplin,Russian,valid
12218,Tsaplinsky,Russian,valid
12219,Tsapov,Russian,valid
12220,Tsarakov,Russian,valid
12221,Tsaran,Russian,train
12222,Tsaregorodtsev,Russian,train
12223,Tsaregradsky,Russian,train
12224,Tsarek,Russian,test
12225,Tsarenko,Russian,valid
12226,Tsarenkov,Russian,train
12227,Tsarev,Russian,train
12228,Tsarevsky,Russian,train
12229,Tsarik,Russian,train
12230,Tsarikaev,Russian,train
12231,Tsarkov,Russian,test
12232,Tsarsky,Russian,train
12233,Tsayukov,Russian,train
12234,Tseboev,Russian,train
12235,Tsebrikov,Russian,train
12236,Tsederbaum,Russian,train
12237,Tsegoev,Russian,valid
12238,Tsehanovich,Russian,train
12239,Tsehansky,Russian,train
12240,Tsehmistrenko,Russian,train
12241,Tsei,Russian,train
12242,Tseidler,Russian,test
12243,Tseiger,Russian,train
12244,Tseimen,Russian,train
12245,Tseiner,Russian,train
12246,Tseitlin,Russian,train
12247,Tseizik,Russian,train
12248,Tsekhanovich,Russian,test
12249,Tsekhansky,Russian,train
12250,Tsekhmistrenko,Russian,valid
12251,Tsel'Ko,Russian,train
12252,Tselibeev,Russian,train
12253,Tselikov,Russian,valid
12254,Tselikovsky,Russian,test
12255,Tselischev,Russian,test
12256,Tselobenok,Russian,train
12257,Tselovalnikov,Russian,test
12258,Tselovalnov,Russian,train
12259,Tseluiko,Russian,train
12260,Tsenin,Russian,train
12261,Tsenkovsky,Russian,test
12262,Tsevlonsky,Russian,test
12263,Tsevlovsky,Russian,valid
12264,Tsidilin,Russian,train
12265,Tsidilkovsky,Russian,valid
12266,Tsigal,Russian,train
12267,Tsigelnik,Russian,test
12268,Tsigleev,Russian,train
12269,Tsigler,Russian,train
12270,Tsigra,Russian,train
12271,Tsiolkovsky,Russian,train
12272,Tsipushtanov,Russian,train
12273,Tsiulev,Russian,train
12274,Tsval,Russian,valid
12275,Tsvei,Russian,train
12276,Tsveiba,Russian,train
12277,Tsvelev,Russian,test
12278,Tsvelihovsky,Russian,train
12279,Tsvelikhovsky,Russian,train
12280,Tsvelyuh,Russian,train
12281,Tsvelyukh,Russian,train
12282,Tsverkun,Russian,train
12283,Tsvetaev,Russian,train
12284,Tsvetkov,Russian,test
12285,Tsvetnov,Russian,test
12286,Tsvetov,Russian,valid
12287,Tsvibak,Russian,train
12288,Tsvigun,Russian,test
12289,Tsvilgnev,Russian,train
12290,Tsvirko,Russian,train
12291,Tsvylev,Russian,valid
12292,Tsyavlovsky,Russian,train
12293,Tsyrba,Russian,train
12294,Tsyrulik,Russian,test
12295,Tsys,Russian,valid
12296,Tsytovich,Russian,test
12297,Tsyurko,Russian,train
12298,Tsyurupa,Russian,train
12299,Tubelsky,Russian,train
12300,Tubinov,Russian,train
12301,Tubli,Russian,train
12302,Tubolkin,Russian,train
12303,Tuboltsev,Russian,train
12304,Tubylov,Russian,valid
12305,Tudorovsky,Russian,test
12306,Tueshev,Russian,train
12307,Tuev,Russian,train
12308,Tugaev,Russian,train
12309,Tugai,Russian,train
12310,Tuganaev,Russian,test
12311,Tuganbaev,Russian,train
12312,Tuganov,Russian,train
12313,Tugarinov,Russian,train
12314,Tugarov,Russian,test
12315,Tugolukov,Russian,train
12316,Tugov,Russian,test
12317,Tugujekov,Russian,test
12318,Tugushev,Russian,train
12319,Tuguz,Russian,valid
12320,Tuikin,Russian,valid
12321,Tuikov,Russian,valid
12322,Tuinov,Russian,train
12323,Tujikov,Russian,train
12324,Tujilin,Russian,train
12325,Tujilkin,Russian,test
12326,Tukabaev,Russian,train
12327,Tukmanov,Russian,train
12328,Tuktarov,Russian,train
12329,Tukumtsev,Russian,train
12330,Tukvachinsky,Russian,test
12331,Tulaev,Russian,test
12332,Tulaikin,Russian,train
12333,Tulaikov,Russian,train
12334,Tulakov,Russian,train
12335,Tulchinsky,Russian,train
12336,Tulebaev,Russian,test
12337,Tuleev,Russian,train
12338,Tulikov,Russian,train
12339,Tulin,Russian,train
12340,Tulinov,Russian,train
12341,Tulintsev,Russian,test
12342,Tulkin,Russian,train
12343,Tulnikov,Russian,train
12344,Tulohonov,Russian,test
12345,Tulov,Russian,train
12346,Tultsev,Russian,test
12347,Tulub,Russian,train
12348,Tulubensky,Russian,train
12349,Tulumbasov,Russian,train
12350,Tulupov,Russian,train
12351,Tulya,Russian,valid
12352,Tulyakov,Russian,train
12353,Tumaev,Russian,train
12354,Tumanov,Russian,train
12355,Tumanovsky,Russian,train
12356,Tumansky,Russian,train
12357,Tumanyan,Russian,test
12358,Tumarkin,Russian,train
12359,Tumashev,Russian,train
12360,Tumasiev,Russian,train
12361,Tumbakov,Russian,train
12362,Tumenov,Russian,train
12363,Tumilovich,Russian,train
12364,Tumin,Russian,train
12365,Tumko,Russian,train
12366,Tumolsky,Russian,train
12367,Tumov,Russian,train
12368,Tumunbayarov,Russian,test
12369,Tundykov,Russian,train
12370,Tuneev,Russian,train
12371,Tunev,Russian,valid
12372,Tungusov,Russian,valid
12373,Tuniev,Russian,train
12374,Tunik,Russian,train
12375,Tunkin,Russian,valid
12376,Tunnikov,Russian,test
12377,Tupalo,Russian,train
12378,Tupihin,Russian,train
12379,Tupikhin,Russian,train
12380,Tupikin,Russian,train
12381,Tupikov,Russian,train
12382,Tupolev,Russian,valid
12383,Tuporshin,Russian,train
12384,Tur,Russian,train
12385,Turaev,Russian,train
12386,Turanov,Russian,train
12387,Turarov,Russian,train
12388,Turashev,Russian,train
12389,Turatbekov,Russian,train
12390,Turbai,Russian,train
12391,Turbanov,Russian,train
12392,Turbin,Russian,test
12393,Turchak,Russian,train
12394,Turchaninov,Russian,train
12395,Turchenko,Russian,train
12396,Turchin,Russian,test
12397,Turetskov,Russian,train
12398,Turetsky,Russian,train
12399,Turgenev,Russian,valid
12400,Turik,Russian,train
12401,Turintsev,Russian,test
12402,Turischev,Russian,train
12403,Turiyansky,Russian,train
12404,Turkestanov,Russian,train
12405,Turkevich,Russian,train
12406,Turkin,Russian,train
12407,Turko,Russian,train
12408,Turkov,Russian,valid
12409,Turkul,Russian,train
12410,Turlak,Russian,train
12411,Turlapov,Russian,train
12412,Turlov,Russian,test
12413,Turmanov,Russian,train
12414,Turmilov,Russian,train
12415,Turmov,Russian,test
12416,Turno,Russian,train
12417,Turov,Russian,train
12418,Turoverov,Russian,train
12419,Turovsky,Russian,train
12420,Turovtsev,Russian,train
12421,Turpaev,Russian,test
12422,Turpyatko,Russian,train
12423,Tursky,Russian,valid
12424,Tursunov,Russian,train
12425,Turta,Russian,train
12426,Turtsevich,Russian,test
12427,Turtygin,Russian,test
12428,Turubanov,Russian,train
12429,Turuhin,Russian,train
12430,Turukhin,Russian,test
12431,Turulo,Russian,test
12432,Turunov,Russian,train
12433,Turupanov,Russian,valid
12434,Turushev,Russian,train
12435,Turusin,Russian,train
12436,Turusov,Russian,train
12437,Turutin,Russian,valid
12438,Turyanov,Russian,valid
12439,Turyansky,Russian,train
12440,Tuvin,Russian,train
12441,Tuzin,Russian,train
12442,Tuzov,Russian,train
12443,Tzagadaev,Russian,train
12444,Tzagareli,Russian,train
12445,Tzagolov,Russian,train
12446,Tzagunov,Russian,train
12447,Tzah,Russian,valid
12448,Tzahilov,Russian,train
12449,Tzai,Russian,valid
12450,Tzaizer,Russian,train
12451,Tzakh,Russian,train
12452,Tzakhilov,Russian,train
12453,Tzakunov,Russian,train
12454,Tzalaban,Russian,valid
12455,Tzaliev,Russian,train
12456,Tzalikov,Russian,train
12457,Tzalko,Russian,train
12458,Tzallagov,Russian,train
12459,Tzalyhin,Russian,train
12460,Tzalykhin,Russian,train
12461,Tzander,Russian,valid
12462,TzannKaySi,Russian,test
12463,Tzapaev,Russian,train
12464,Tzapelik,Russian,train
12465,Tzapenko,Russian,train
12466,Tzapin,Russian,train
12467,Tzapko,Russian,test
12468,Tzaplin,Russian,test
12469,Tzaplinsky,Russian,train
12470,Tzapov,Russian,train
12471,Tzarakov,Russian,train
12472,Tzaran,Russian,train
12473,Tzaregorodtsev,Russian,valid
12474,Tzaregradsky,Russian,train
12475,Tzarek,Russian,train
12476,Tzarenko,Russian,valid
12477,Tzarenkov,Russian,train
12478,Tzarev,Russian,train
12479,Tzarevsky,Russian,test
12480,Tzarik,Russian,train
12481,Tzarikaev,Russian,train
12482,Tzarkov,Russian,train
12483,Tzarsky,Russian,train
12484,Tzayukov,Russian,train
12485,Tzeboev,Russian,valid
12486,Tzebrikov,Russian,test
12487,Tzederbaum,Russian,train
12488,Tzegoev,Russian,train
12489,Tzehanovich,Russian,train
12490,Tzehansky,Russian,train
12491,Tzehmistrenko,Russian,train
12492,Tzei,Russian,train
12493,Tzeidler,Russian,train
12494,Tzeiger,Russian,train
12495,Tzeimen,Russian,valid
12496,Tzeiner,Russian,train
12497,Tzeitlin,Russian,train
12498,Tzeizik,Russian,test
12499,Tzekhanovich,Russian,test
12500,Tzekhansky,Russian,train
12501,Tzekhmistrenko,Russian,train
12502,Tzel'Ko,Russian,train
12503,Tzelibeev,Russian,valid
12504,Tzelikov,Russian,train
12505,Tzelikovsky,Russian,train
12506,Tzelischev,Russian,train
12507,Tzelobenok,Russian,train
12508,Tzelovalnikov,Russian,train
12509,Tzelovalnov,Russian,train
12510,Tzeluiko,Russian,train
12511,Tzenin,Russian,train
12512,Tzenkovsky,Russian,train
12513,Tziolkovsky,Russian,valid
12514,Tzipushtanov,Russian,train
12515,To The First Page,Russian,train
12516,To The First Page,Russian,train
12517,To The First Page,Russian,test
12518,To The First Page,Russian,test
12519,To The First Page,Russian,test
12520,To The First Page,Russian,test
12521,To The First Page,Russian,train
12522,To The First Page,Russian,valid
12523,To The First Page,Russian,train
12524,To The First Page,Russian,test
12525,To The First Page,Russian,train
12526,To The First Page,Russian,train
12527,To The First Page,Russian,test
12528,To The First Page,Russian,train
12529,To The First Page,Russian,valid
12530,To The First Page,Russian,valid
12531,To The First Page,Russian,train
12532,To The First Page,Russian,train
12533,To The First Page,Russian,valid
12534,To The First Page,Russian,train
12535,To The First Page,Russian,test
12536,To The First Page,Russian,test
12537,To The First Page,Russian,valid
12538,To The First Page,Russian,test
12539,Uchaev,Russian,test
12540,Uchaikin,Russian,valid
12541,Uchitel,Russian,train
12542,Uchuev,Russian,train
12543,Uchuvatkin,Russian,train
12544,Uemlyanin,Russian,test
12545,Uemov,Russian,train
12546,Ufimkin,Russian,train
12547,Ufimov,Russian,valid
12548,Ufimtsev,Russian,train
12549,Uhabin,Russian,train
12550,Uhanov,Russian,train
12551,Uhin,Russian,train
12552,Uhobotin,Russian,train
12553,Uhov,Russian,test
12554,Uhovsky,Russian,train
12555,Uhtomsky,Russian,test
12556,Ujentsev,Russian,train
12557,Ujinov,Russian,train
12558,Ujva,Russian,train
12559,Ujvak,Russian,train
12560,Ujvy,Russian,valid
12561,Ukhabin,Russian,train
12562,Ukhanov,Russian,test
12563,Ukhin,Russian,test
12564,Ukhobotin,Russian,train
12565,Ukhov,Russian,train
12566,Ukhovsky,Russian,train
12567,Ukhtomsky,Russian,test
12568,Useev,Russian,train
12569,Usenko,Russian,train
12570,Usievich,Russian,train
12571,Usik,Russian,train
12572,Usikov,Russian,test
12573,Usiskin,Russian,train
12574,Uss,Russian,valid
12575,Ustenko,Russian,valid
12576,Ustilovsky,Russian,train
12577,Ustimenko,Russian,valid
12578,Ustimkin,Russian,train
12579,Ustimov,Russian,train
12580,Ustimovich,Russian,train
12581,Ustinchenko,Russian,train
12582,Ustinkin,Russian,train
12583,Ustinov,Russian,train
12584,Ustinovich,Russian,train
12585,Ustkachkintsev,Russian,test
12586,Ustryalov,Russian,train
12587,Ustvolsky,Russian,valid
12588,Ustyantsev,Russian,train
12589,Ustynyuk,Russian,train
12590,Ustyugov,Russian,valid
12591,Ustyujanin,Russian,train
12592,Ustyuzhanin,Russian,test
12593,Usynin,Russian,train
12594,Usyskin,Russian,train
12595,Utkin,Russian,train
12596,Utochkin,Russian,train
12597,Utoplov,Russian,train
12598,Utrobin,Russian,test
12599,Utropov,Russian,train
12600,Utugunov,Russian,train
12601,Utulov,Russian,test
12602,Utyaganov,Russian,train
12603,Utyashev,Russian,valid
12604,Utyugov,Russian,valid
12605,Uzakov,Russian,test
12606,Uzbekov,Russian,train
12607,Uzdenov,Russian,train
12608,Uzenya,Russian,train
12609,Uzhentsev,Russian,train
12610,Uzhinov,Russian,train
12611,Uzhva,Russian,train
12612,Uzhvak,Russian,test
12613,Uzhvy,Russian,train
12614,Uzky,Russian,train
12615,Uzlov,Russian,train
12616,Uzov,Russian,train
12617,Uzunov,Russian,train
12618,V'Unnikov,Russian,train
12619,V'Yugin,Russian,train
12620,V'Yuhin,Russian,train
12621,V'Yun,Russian,test
12622,V'Yunkov,Russian,train
12623,V'Yunov,Russian,train
12624,V'Yurkov,Russian,test
12625,Vaarandi,Russian,train
12626,Vabbe,Russian,train
12627,Vadbolski,Russian,test
12628,Vadbolsky,Russian,test
12629,Vadeev,Russian,train
12630,Vadin,Russian,train
12631,Vadkovski,Russian,train
12632,Vadkovsky,Russian,train
12633,Vadovski,Russian,train
12634,Vadovsky,Russian,train
12635,Vaganoff,Russian,train
12636,Vaganov,Russian,valid
12637,Vagapoff,Russian,train
12638,Vagapov,Russian,test
12639,Vagarshyan,Russian,train
12640,Vagin,Russian,train
12641,Vaginoff,Russian,valid
12642,Vaginov,Russian,train
12643,Vagizoff,Russian,test
12644,Vagizov,Russian,train
12645,Vagner,Russian,train
12646,Vagnoryus,Russian,train
12647,Vagnyuk,Russian,train
12648,Vagramenko,Russian,train
12649,Vaidanovich,Russian,train
12650,Vaidanovitch,Russian,train
12651,Vaigant,Russian,train
12652,Vaikin,Russian,valid
12653,Vaikule,Russian,valid
12654,Vaiman,Russian,train
12655,Vaimer,Russian,train
12656,Vainberg,Russian,test
12657,Vainberger,Russian,valid
12658,Vaindrah,Russian,train
12659,Vaindrakh,Russian,train
12660,Vainer,Russian,train
12661,Vainonen,Russian,train
12662,Vainrub,Russian,train
12663,Vainshtein,Russian,train
12664,Vainshtok,Russian,train
12665,Vainson,Russian,valid
12666,Vainunas,Russian,train
12667,Vaipan,Russian,train
12668,Vaisberg,Russian,train
12669,Vaiserman,Russian,train
12670,Vaiserman,Russian,valid
12671,Vaisero,Russian,train
12672,Vaisfeld,Russian,valid
12673,Vaisman,Russian,train
12674,Vaisner,Russian,train
12675,Vaistuh,Russian,train
12676,Vaitsehovsky,Russian,train
12677,Vaitsekhovsky,Russian,valid
12678,Vajenin,Russian,train
12679,Vajnichy,Russian,train
12680,Vajorov,Russian,train
12681,Vajov,Russian,train
12682,Vakanya,Russian,train
12683,Vakar,Russian,train
12684,Vakichev,Russian,train
12685,Vakilov,Russian,valid
12686,Vakitchev,Russian,valid
12687,Vakker,Russian,train
12688,Vaks,Russian,train
12689,Vaksberg,Russian,train
12690,Vaksel,Russian,train
12691,Vakser,Russian,valid
12692,Vaksman,Russian,valid
12693,Vakulenchuk,Russian,train
12694,Vakulenko,Russian,test
12695,Vakulentchuk,Russian,train
12696,Vakulich,Russian,test
12697,Vakulin,Russian,valid
12698,Vakulitch,Russian,valid
12699,Vakulko,Russian,valid
12700,Vakulov,Russian,train
12701,Vakulovski,Russian,train
12702,Vakulovsky,Russian,valid
12703,Vakulski,Russian,test
12704,Vakulsky,Russian,train
12705,Val,Russian,train
12706,Val,Russian,valid
12707,Valaev,Russian,train
12708,Valberh,Russian,test
12709,Valchikovski,Russian,train
12710,Valchikovsky,Russian,valid
12711,Valchitski,Russian,train
12712,Valchitsky,Russian,valid
12713,Valchuk,Russian,valid
12714,Valdaev,Russian,valid
12715,Valden,Russian,valid
12716,Valdenberg,Russian,train
12717,Valdes,Russian,test
12718,Valdin,Russian,test
12719,Valdman,Russian,test
12720,Valednitsky,Russian,train
12721,Valeev,Russian,train
12722,Valendik,Russian,train
12723,Valentei,Russian,train
12724,Valentik,Russian,train
12725,Valentinov,Russian,train
12726,Valentinovich,Russian,train
12727,Valentinovitch,Russian,train
12728,Valentsev,Russian,train
12729,Valetov,Russian,test
12730,Valetto,Russian,train
12731,Valev,Russian,train
12732,Valevin,Russian,train
12733,Valevsky,Russian,valid
12734,Valiahmetov,Russian,train
12735,Valiakhmetov,Russian,train
12736,Valiev,Russian,train
12737,Valihanov,Russian,valid
12738,Valikhanov,Russian,valid
12739,Valikov,Russian,train
12740,Valishin,Russian,train
12741,Valitov,Russian,train
12742,Valitsky,Russian,train
12743,Valiullin,Russian,train
12744,Valk,Russian,valid
12745,Valkevich,Russian,test
12746,Valkevitch,Russian,test
12747,Valkin,Russian,train
12748,Valko,Russian,train
12749,Valkov,Russian,train
12750,Valkovoy,Russian,train
